-0.3789730154928607,0.2,0.17
0.7267886508201045,0.2,0.14
-0.6126280253267288,0.2,0.14
7.723340515216454,0.2,0.15
-0.05915964189091325,0.2,0.52
-0.03911320086915547,0.2,0.21
-0.006659280072724487,0.2,0.15
-0.003745782976702838,0.2,0.14
-0.0038822232796439835,0.2,0.14
-0.005427085978395514,0.2,0.14
-0.0043754961256102474,0.2,0.15
-0.0036397505982909374,0.2,0.14
-0.05301620159397072,0.2,0.17
-0.006662234808517986,0.2,0.14
-0.004523174664190369,0.2,0.14
-0.01929486679061695,0.2,0.23
-0.012749485672353173,0.2,0.18
-0.003638934471655629,0.2,0.14
-0.01007303151455944,0.2,0.17
-0.03403408908661016,0.2,0.26
-0.016710276879878957,0.2,0.18
-0.004941325625507444,0.2,0.15
-0.010743440111110777,0.2,0.14
-0.006908233666033399,0.2,0.14
-0.00918266810060631,0.2,0.14
-0.10124000279425371,0.2,0.17
-0.007905347823045037,0.2,0.14
-0.007914841895673295,0.2,0.14
-0.08861289768820184,0.2,0.49
-0.05170901562053449,0.2,0.19
-0.006555225289936319,0.2,0.14
-0.017330939392780166,0.2,0.17
-0.009308724372382303,0.2,0.15
-0.007334910736193958,0.2,0.14
-0.004550904028984748,0.2,0.14
-0.0033899442847156376,0.2,0.14
-0.005928630262089551,0.2,0.15
-0.07242889510805278,0.2,0.17
-0.005921985561292481,0.2,0.14
-0.010243027149774542,0.2,0.14
-0.020665284501018722,0.2,0.17
-0.03431104833176953,0.2,0.2
-0.007940841092434947,0.2,0.14
-0.01175427642001968,0.2,0.14
-0.01297580532197365,0.2,0.15
-0.006841868261454277,0.2,0.14
-0.007513771574695262,0.2,0.14
-0.009343615243384647,0.2,0.15
-0.007176125273057862,0.2,0.14
-0.005260272245080836,0.2,0.14
-0.03068989195084893,0.2,0.17
-0.008552344021022994,0.2,0.14
-0.006750495736982618,0.2,0.14
-0.08978370336865954,0.2,0.23
-0.09974248156027093,0.2,0.54
-0.09353028674088582,0.2,0.29
-0.010555283623212204,0.2,0.14
-0.013912654598016659,0.2,0.14
-0.00795497634322533,0.2,0.15
-0.012538529666847063,0.2,0.14
-0.008009848461272166,0.2,0.14
-0.020065098440746106,0.2,0.14
-0.2196001385920449,0.2,0.18
-0.02376873925298988,0.2,0.14
-0.01528713277754644,0.2,0.14
-0.1892813217121226,0.2,0.25
-0.20067270259828168,0.2,0.58
-0.20721368457615472,0.2,0.29
-0.010130533003142768,0.2,0.15
-0.014579645157484783,0.2,0.14
-0.03107550738432064,0.2,0.14
-0.026278323221780763,0.2,0.14
